# time,x1,x2,y1,y2,z1,z2,vx1,vx2,vy1,vy2,vz1,vz2
2.218221822182218084e+00,-3.451342580887312161e-01,3.353665579104728733e-01,7.082861074585564132e-02,4.898969822175656269e-02,-4.008248036325532393e-01,-6.192139288735439839e-01,5.987120294364642881e-01,-7.206480359779016132e-01,4.160758750884525903e-02,1.025739304474476352e-02,-8.392412491154788157e-02,-3.974260695525526632e-01
2.220222022202220202e+00,-3.439333718476619839e-01,3.339210325049438155e-01,7.091172622371312573e-02,4.901034708337531631e-02,-4.009937488639793712e-01,-6.200075402673574931e-01,6.020729262968179674e-01,-7.247557988072226287e-01,4.149936656427290205e-02,1.038966308811097201e-02,-8.500633435727142362e-02,-3.961033691188905470e-01
2.222222222222222321e+00,-3.427257335370926250e-01,3.324672545700257387e-01,7.099462286412104584e-02,4.903126341298798957e-02,-4.011648824699012295e-01,-6.207984769812318060e-01,6.054538292415895251e-01,-7.288880135174989894e-01,4.138975282992214677e-02,1.052363543009523020e-02,-8.610247170077900414e-02,-3.947636456990479825e-01
2.224222422242224440e+00,-3.415113029013442936e-01,3.310051749043332880e-01,7.107729787187810899e-02,4.905245062695171715e-02,-4.013382324023317960e-01,-6.215867048515955062e-01,6.088550243570547416e-01,-7.330450297697342910e-01,4.127872238590754583e-02,1.065933930611307270e-02,-8.721277614092495800e-02,-3.934066069388695852e-01
2.226222622262226114e+00,-3.402900392382430805e-01,3.295347437607651919e-01,7.115974841682104479e-02,4.907391218435488978e-02,-4.015138269629031642e-01,-6.223721892875646589e-01,6.122768016321418205e-01,-7.372272019948407085e-01,4.116625093093832788e-02,1.079680441774212053e-02,-8.833749069061716530e-02,-3.920319558225791035e-01
2.228222822282228233e+00,-3.390619013991194031e-01,3.280559108465029294e-01,7.124197163382477160e-02,4.909565158701714033e-02,-4.016916948028670387e-01,-6.231548952709432543e-01,6.157194549584343868e-01,-7.414348893936426599e-01,4.105231378231825878e-02,1.093606093272220248e-02,-8.947686217681784238e-02,-3.906393906727782528e-01
2.230223022302230351e+00,-3.378268477888090593e-01,3.265686253230125069e-01,7.132396462280216065e-02,4.911767237948933690e-02,-4.018718649230941242e-01,-6.239347873562223201e-01,6.191832821301666012e-01,-7.456684559368710330e-01,4.093688587594582207e-02,1.107713948495518165e-02,-9.063114124054220955e-02,-3.892286051504484923e-01
2.232223222322232026e+00,-3.365848363656527842e-01,3.250728358060437362e-01,7.140572444870421642e-02,4.913997814905360362e-02,-4.020543666740744593e-01,-6.247118296705804763e-01,6.226685848442264914e-01,-7.499282703651664050e-01,4.081994176631412868e-02,1.122007117450503008e-02,-9.180058233685915725e-02,-3.877992882549499698e-01
2.234223422342234144e+00,-3.353358246414953614e-01,3.235684903656291800e-01,7.148724814152002116e-02,4.916257252572330677e-02,-4.022392297559175267e-01,-6.254859859138844902e-01,6.261756687001569510e-01,-7.542147061890813742e-01,4.070145562651083376e-02,1.136488756759794147e-02,-9.298544373489207870e-02,-3.863511243240208559e-01
2.236223622362236263e+00,-3.340797696816872886e-01,3.220555365260859837e-01,7.156853269627667935e-02,4.918545918224306868e-02,-4.024264842183519209e-01,-6.262572193586879443e-01,6.297048432001520757e-01,-7.585281416890754524e-01,4.058140124821831701e-02,1.151162069662212996e-02,-9.418598751781726008e-02,-3.848837930337790092e-01
2.238223822382238382e+00,-3.328166281050833897e-01,3.205339212660145987e-01,7.164957507303942874e-02,4.920864183408873299e-02,-4.026161604607255695e-01,-6.270254928502323466e-01,6.332564217490598280e-01,-7.628689599155181744e-01,4.045975204171355089e-02,1.166030306012795850e-02,-9.540247958286493524e-02,-3.833969693987206995e-01
2.240224022402240056e+00,-3.315463560840439250e-01,3.190035910182997259e-01,7.173037219691150157e-02,4.923212423946741328e-02,-4.028082892320056230e-01,-6.277907688064464642e-01,6.368307216543803717e-01,-7.672375486886878759e-01,4.033648103586815609e-02,1.181096762282787815e-02,-9.663518964131882771e-02,-3.818903237717214960e-01
2.242224222422242175e+00,-3.302689093444329260e-01,3.174644916701084840e-01,7.181092095803429110e-02,4.925591019931745834e-02,-4.030029016307787315e-01,-6.285530092179469897e-01,6.404280641262697360e-01,-7.716343005987749137e-01,4.021156087814833219e-02,1.196364781559655643e-02,-9.788439121851710834e-02,-3.803635218440347132e-01
2.244224422442244293e+00,-3.289842431656201938e-01,3.159165685628929632e-01,7.189121821158722669e-02,4.928000355730845911e-02,-4.032000291052505458e-01,-6.293121756480380968e-01,6.440487742775345970e-01,-7.760596130058763364e-01,4.008496383461495477e-02,1.211837753547068477e-02,-9.915036165385088252e-02,-3.788162246452934090e-01
2.246224622462246412e+00,-3.276923123804800220e-01,3.143597664923882817e-01,7.197126077778775999e-02,4.930440819984126255e-02,-4.033997034532462167e-01,-6.300682292327111078e-01,6.476931811236354974e-01,-7.805138880399996593e-01,3.995666178992351991e-02,1.227519114564909822e-02,-1.004333821007651756e-01,-3.772480885435093301e-01
2.248224822482248086e+00,-3.263930713753919743e-01,3.127940297086140298e-01,7.205104544189147586e-02,4.932912805604794393e-02,-4.036019568222099507e-01,-6.308211306806451590e-01,6.513616175826855148e-01,-7.849975326010607546e-01,3.982662624732419276e-02,1.243412347549272164e-02,-1.017337375267584609e-01,-3.756587652450730785e-01
2.250225022502250205e+00,-3.250864740902394412e-01,3.112193019158720486e-01,7.213056895419202308e-02,4.935416709779184147e-02,-4.038068217092055101e-01,-6.315708402732072013e-01,6.550544204754532585e-01,-7.895109583588879598e-01,3.969482832866166183e-02,1.259520982052470331e-02,-1.030517167133837564e-01,-3.740479017947532236e-01
2.252225222522252324e+00,-3.237724740184115824e-01,3.096355262727490953e-01,7.220982803002110040e-02,4.937952933966754249e-02,-4.040143309609157685e-01,-6.323173178644513337e-01,6.587719305253579849e-01,-7.940545817532160822e-01,3.956123877437534714e-02,1.275848594243020329e-02,-1.043876122562469311e-01,-3.724151405756982447e-01
2.254225422542254442e+00,-3.224510242068020505e-01,3.080426453921152885e-01,7.228881934974849821e-02,4.940521883900085565e-02,-4.042245177736428774e-01,-6.330605228811192475e-01,6.625144923584731504e-01,-7.986288239936900624e-01,3.942582794349925451e-02,1.292398806905653563e-02,-1.057417205650078434e-01,-3.707601193094349212e-01
2.256225622562256117e+00,-3.211220772558097680e-01,3.064406013411247187e-01,7.236753955878204303e-02,4.943123969584884564e-02,-4.044374156933082665e-01,-6.338004143226401155e-01,6.662824545035244128e-01,-8.032341110598639755e-01,3.928856581366206580e-02,1.309175289441309731e-02,-1.071143418633797029e-01,-3.690824710558692767e-01
2.258225822582258235e+00,-3.197855748953277177e-01,3.048293229007579264e-01,7.244598383251084350e-02,4.945759780695821450e-02,-4.046530729660212655e-01,-6.345369332215475833e-01,6.700762734307006419e-01,-8.078710008597459469e-01,3.914940275957810162e-02,1.326184107162684499e-02,-1.085059724042194279e-01,-3.673815892837318797e-01
2.260226022602260354e+00,-3.184412987946110274e-01,3.032085432223264321e-01,7.252412539943321745e-02,4.948432589305321733e-02,-4.048717573067985298e-01,-6.352697523705985727e-01,6.738979908769767713e-01,-8.125419888496390186e-01,3.900799775909286754e-02,1.343466940555324181e-02,-1.099200224090717687e-01,-3.656533059444678768e-01
